2025-04-27 17:20:23,079 - workout_manager - ERROR - Cannot start workout: No device ID provided
2025-04-27 17:20:29,788 - workout_manager - ERROR - Cannot start workout: No device ID provided
2025-04-27 17:20:51,877 - workout_manager - ERROR - Cannot start workout: No device ID provided
2025-04-27 17:20:51,954 - workout_manager - ERROR - Cannot start workout: No device ID provided
2025-04-27 17:20:52,206 - workout_manager - ERROR - Cannot start workout: No device ID provided
2025-04-27 17:20:52,405 - workout_manager - ERROR - Cannot start workout: No device ID provided
2025-04-27 17:20:52,559 - workout_manager - ERROR - Cannot start workout: No device ID provided
2025-04-27 17:20:52,591 - workout_manager - ERROR - Cannot start workout: No device ID provided
2025-04-27 17:21:07,873 - workout_manager - ERROR - Cannot start workout: No device ID provided
2025-04-27 17:21:08,198 - workout_manager - ERROR - Cannot start workout: No device ID provided
2025-04-27 17:21:08,291 - workout_manager - ERROR - Cannot start workout: No device ID provided
2025-04-27 17:47:48,940 - workout_manager - INFO - Starting new bike workout on device C9:02:CB:68:17:C1
2025-04-27 17:47:48,941 - workout_manager - ERROR - Error starting workout: Database.start_workout() got an unexpected keyword argument 'start_time'
2025-04-27 17:47:54,950 - workout_manager - INFO - Starting new bike workout on device C9:02:CB:68:17:C1
2025-04-27 17:47:54,951 - workout_manager - ERROR - Error starting workout: Database.start_workout() got an unexpected keyword argument 'start_time'
2025-04-29 19:48:41,432 - workout_manager - INFO - Added data point to workout 82: time=2.354s, power=15, distance=16.00m, calories=0
2025-04-29 19:48:42,421 - workout_manager - INFO - Added data point to workout 82: time=3.350s, power=18, distance=32.00m, calories=0
2025-04-29 19:48:43,370 - workout_manager - INFO - Added data point to workout 82: time=4.339s, power=15, distance=32.00m, calories=0
2025-04-29 19:48:44,436 - workout_manager - INFO - Added data point to workout 82: time=5.358s, power=15, distance=32.00m, calories=0
2025-04-29 19:48:45,376 - workout_manager - INFO - Added data point to workout 82: time=6.349s, power=15, distance=32.00m, calories=0
2025-04-29 19:48:46,411 - workout_manager - INFO - Added data point to workout 82: time=7.338s, power=14, distance=32.00m, calories=0
2025-04-29 19:48:47,442 - workout_manager - INFO - Added data point to workout 82: time=8.417s, power=14, distance=48.00m, calories=0
2025-04-29 19:48:48,488 - workout_manager - INFO - Added data point to workout 82: time=9.411s, power=15, distance=48.00m, calories=0
2025-04-29 19:48:49,394 - workout_manager - INFO - Added data point to workout 82: time=10.369s, power=15, distance=48.00m, calories=0
2025-04-29 19:48:50,466 - workout_manager - INFO - Added data point to workout 82: time=11.391s, power=15, distance=48.00m, calories=0
2025-04-29 19:48:51,421 - workout_manager - INFO - Added data point to workout 82: time=12.348s, power=15, distance=48.00m, calories=0
